File Path,Label
NeuralTextures/499_539.mp4,1
Face2Face/250_461.mp4,1
original/785.mp4,0
FaceShifter/429_404.mp4,1
FaceShifter/010_005.mp4,1
Face2Face/346_351.mp4,1
DeepFakeDetection/02_09__kitchen_pan__HIH8YA82.mp4,1
NeuralTextures/118_120.mp4,1
FaceSwap/963_879.mp4,1
Deepfakes/598_178.mp4,1
FaceShifter/270_297.mp4,1
FaceSwap/103_082.mp4,1
FaceSwap/529_633.mp4,1
Deepfakes/503_756.mp4,1
Face2Face/851_552.mp4,1
DeepFakeDetection/03_13__talking_against_wall__GBYWJW06.mp4,1
Face2Face/807_273.mp4,1
Face2Face/086_090.mp4,1
original/375.mp4,0
Face2Face/259_345.mp4,1
FaceSwap/827_817.mp4,1
Face2Face/972_718.mp4,1
NeuralTextures/388_308.mp4,1
Face2Face/805_011.mp4,1
DeepFakeDetection/24_19__kitchen_pan__QD5K7BP2.mp4,1
Face2Face/669_682.mp4,1
Face2Face/687_615.mp4,1
original/268.mp4,0
NeuralTextures/927_912.mp4,1
DeepFakeDetection/09_20__podium_speech_happy__O5X0AWR9.mp4,1
Deepfakes/432_357.mp4,1
original/812.mp4,0
Deepfakes/779_794.mp4,1
FaceSwap/251_375.mp4,1
FaceShifter/682_669.mp4,1
Deepfakes/818_820.mp4,1
FaceSwap/458_722.mp4,1
DeepFakeDetection/23_19__hugging_happy__H4SUVFTL.mp4,1
Deepfakes/189_200.mp4,1
DeepFakeDetection/03_26__kitchen_pan__WBSXBL82.mp4,1
NeuralTextures/046_904.mp4,1
DeepFakeDetection/15_20__walking_down_indoor_hall_disgust__CYD62VPP.mp4,1
Face2Face/093_121.mp4,1
Face2Face/925_933.mp4,1
original/956.mp4,0
FaceSwap/600_505.mp4,1
Deepfakes/030_193.mp4,1
original/049.mp4,0
DeepFakeDetection/07_06__kitchen_pan__NMGYPBXE.mp4,1
Deepfakes/472_511.mp4,1
DeepFakeDetection/07_02__walking_down_street_outside_angry__O4SXNLRL.mp4,1
Face2Face/028_068.mp4,1
FaceSwap/003_000.mp4,1
FaceSwap/271_264.mp4,1
NeuralTextures/546_621.mp4,1
Deepfakes/813_700.mp4,1
Deepfakes/271_264.mp4,1
FaceShifter/614_616.mp4,1
FaceSwap/039_058.mp4,1
NeuralTextures/344_020.mp4,1
Face2Face/313_283.mp4,1
Face2Face/008_990.mp4,1
NeuralTextures/491_226.mp4,1
Face2Face/642_635.mp4,1
FaceShifter/226_491.mp4,1
original/620.mp4,0
FaceSwap/456_435.mp4,1
FaceShifter/494_445.mp4,1
FaceShifter/625_650.mp4,1
DeepFakeDetection/02_15__talking_angry_couch__HTG660F8.mp4,1
NeuralTextures/055_147.mp4,1
DeepFakeDetection/20_13__walk_down_hall_angry__4SAX54BT.mp4,1
original/471.mp4,0
DeepFakeDetection/13_11__hugging_happy__61T622EK.mp4,1
FaceSwap/619_620.mp4,1
original/797.mp4,0
FaceSwap/930_763.mp4,1
Deepfakes/157_245.mp4,1
Deepfakes/437_360.mp4,1
Face2Face/414_385.mp4,1
FaceSwap/048_029.mp4,1
DeepFakeDetection/11_06__outside_talking_pan_laughing__MX659QU8.mp4,1
Face2Face/195_442.mp4,1
DeepFakeDetection/26_25__outside_talking_still_laughing__7ZRKCFMS.mp4,1
NeuralTextures/472_511.mp4,1
Face2Face/067_025.mp4,1
FaceShifter/196_310.mp4,1
FaceSwap/886_877.mp4,1
DeepFakeDetection/18_12__outside_talking_pan_laughing__IKH1LBBY.mp4,1
DeepFakeDetection/05_17__hugging_happy__YTJYYDO9.mp4,1
Deepfakes/962_929.mp4,1
Face2Face/977_075.mp4,1
FaceShifter/475_265.mp4,1
Face2Face/213_083.mp4,1
Face2Face/633_529.mp4,1
FaceSwap/022_489.mp4,1
FaceShifter/161_141.mp4,1
FaceSwap/677_671.mp4,1
FaceSwap/626_562.mp4,1
Face2Face/145_299.mp4,1
DeepFakeDetection/20_27__kitchen_pan__LM907ECA.mp4,1
Face2Face/434_438.mp4,1
FaceSwap/689_690.mp4,1
FaceShifter/857_909.mp4,1
FaceSwap/231_663.mp4,1
Deepfakes/491_226.mp4,1
Face2Face/885_802.mp4,1
Face2Face/829_808.mp4,1
FaceSwap/174_964.mp4,1
NeuralTextures/230_204.mp4,1
FaceShifter/964_174.mp4,1
DeepFakeDetection/14_03__exit_phone_room__KJ221YN0.mp4,1
FaceShifter/012_026.mp4,1
FaceShifter/204_230.mp4,1
FaceShifter/773_652.mp4,1
FaceSwap/786_819.mp4,1
original/815.mp4,0
original/300.mp4,0
FaceShifter/664_668.mp4,1
DeepFakeDetection/15_01__kitchen_still__02HILKYO.mp4,1
DeepFakeDetection/09_14__outside_talking_still_laughing__FRY0IZ4R.mp4,1
NeuralTextures/239_218.mp4,1
NeuralTextures/404_429.mp4,1
Face2Face/991_064.mp4,1
DeepFakeDetection/20_21__kitchen_still__ZCB5OMEW.mp4,1
FaceShifter/545_553.mp4,1
original/574.mp4,0
NeuralTextures/677_671.mp4,1
FaceSwap/554_572.mp4,1
DeepFakeDetection/05_16__kitchen_still__B62WCGUN.mp4,1
Face2Face/899_914.mp4,1
FaceShifter/782_787.mp4,1
FaceSwap/532_544.mp4,1
NeuralTextures/852_834.mp4,1
Face2Face/778_798.mp4,1
NeuralTextures/141_161.mp4,1
Deepfakes/473_366.mp4,1
Face2Face/244_822.mp4,1
DeepFakeDetection/20_06__outside_talking_pan_laughing__6SUW7063.mp4,1
FaceShifter/458_722.mp4,1
DeepFakeDetection/02_06__exit_phone_room__HZAXM70B.mp4,1
NeuralTextures/476_400.mp4,1
DeepFakeDetection/25_12__secret_conversation__0SA36BZ5.mp4,1
original/119.mp4,0
FaceSwap/818_820.mp4,1
original/316.mp4,0
DeepFakeDetection/14_03__exit_phone_room__0O9TTCJT.mp4,1
original/365.mp4,0
DeepFakeDetection/03_09__kitchen_pan__8DTEGQ54.mp4,1
Face2Face/970_973.mp4,1
FaceShifter/076_079.mp4,1
FaceShifter/349_350.mp4,1
FaceShifter/454_527.mp4,1
DeepFakeDetection/13_02__walking_and_outside_surprised__CP5HFV3K.mp4,1
FaceSwap/299_145.mp4,1
Deepfakes/233_995.mp4,1
DeepFakeDetection/15_06__talking_against_wall__QRCD27P8.mp4,1
DeepFakeDetection/12_21__talking_against_wall__J54W3PV1.mp4,1
FaceShifter/891_876.mp4,1
FaceSwap/939_115.mp4,1
FaceShifter/487_477.mp4,1
DeepFakeDetection/07_14__podium_speech_happy__VOX29AK0.mp4,1
FaceShifter/047_862.mp4,1
FaceSwap/217_117.mp4,1
FaceSwap/704_723.mp4,1
DeepFakeDetection/12_25__walk_down_hall_angry__I2X1XTCC.mp4,1
NeuralTextures/649_816.mp4,1
DeepFakeDetection/25_15__walk_down_hall_angry__BXVA6VQB.mp4,1
Face2Face/763_930.mp4,1
FaceShifter/934_918.mp4,1
Deepfakes/506_478.mp4,1
FaceShifter/063_041.mp4,1
original/915.mp4,0
DeepFakeDetection/28_16__walking_down_street_outside_angry__U757192N.mp4,1
DeepFakeDetection/10_23__outside_talking_pan_laughing__ZHJO34DY.mp4,1
Face2Face/330_162.mp4,1
Deepfakes/476_400.mp4,1
Face2Face/240_290.mp4,1
original/692.mp4,0
original/296.mp4,0
NeuralTextures/838_810.mp4,1
NeuralTextures/900_926.mp4,1
Face2Face/775_742.mp4,1
Deepfakes/923_023.mp4,1
DeepFakeDetection/20_18__walking_down_indoor_hall_disgust__8BMQOD7S.mp4,1
FaceShifter/872_873.mp4,1
original/121.mp4,0
Deepfakes/293_296.mp4,1
original/166.mp4,0
original/571.mp4,0
FaceSwap/625_650.mp4,1
Deepfakes/907_795.mp4,1
original/138.mp4,0
FaceSwap/848_894.mp4,1
DeepFakeDetection/09_20__talking_angry_couch__0IRM5ADD.mp4,1
Deepfakes/937_888.mp4,1
Deepfakes/151_225.mp4,1
FaceSwap/800_840.mp4,1
FaceShifter/405_393.mp4,1
original/886.mp4,0
DeepFakeDetection/04_06__kitchen_still__ZK95PQDE.mp4,1
NeuralTextures/166_167.mp4,1
FaceShifter/611_760.mp4,1
DeepFakeDetection/03_21__secret_conversation__YCSEBZO4.mp4,1
Deepfakes/903_792.mp4,1
Deepfakes/099_295.mp4,1
FaceSwap/630_623.mp4,1
FaceSwap/747_854.mp4,1
Face2Face/292_294.mp4,1
original/092.mp4,0
original/808.mp4,0
NeuralTextures/478_506.mp4,1
FaceShifter/523_541.mp4,1
Deepfakes/164_216.mp4,1
FaceShifter/718_972.mp4,1
FaceShifter/978_975.mp4,1
Face2Face/907_795.mp4,1
NeuralTextures/206_221.mp4,1
FaceSwap/943_942.mp4,1
Deepfakes/661_670.mp4,1
DeepFakeDetection/14_01__hugging_happy__0S0NS5C6.mp4,1
DeepFakeDetection/03_18__kitchen_pan__22UBC0BS.mp4,1
original/619.mp4,0
NeuralTextures/602_397.mp4,1
FaceShifter/121_093.mp4,1
NeuralTextures/844_797.mp4,1
DeepFakeDetection/02_15__walking_and_outside_surprised__I8G2LWD1.mp4,1
FaceShifter/332_051.mp4,1
FaceSwap/230_204.mp4,1
NeuralTextures/826_833.mp4,1
original/410.mp4,0
FaceSwap/291_874.mp4,1
Deepfakes/752_751.mp4,1
original/246.mp4,0
FaceShifter/742_775.mp4,1
NeuralTextures/608_675.mp4,1
Deepfakes/658_627.mp4,1
DeepFakeDetection/03_14__meeting_serious__KJ221YN0.mp4,1
FaceShifter/573_757.mp4,1
Face2Face/483_370.mp4,1
Deepfakes/583_558.mp4,1
NeuralTextures/885_802.mp4,1
Face2Face/552_851.mp4,1
FaceShifter/379_158.mp4,1
FaceShifter/002_006.mp4,1
FaceShifter/538_493.mp4,1
NeuralTextures/132_007.mp4,1
NeuralTextures/416_342.mp4,1
original/107.mp4,0
Face2Face/209_016.mp4,1
FaceShifter/649_816.mp4,1
FaceSwap/205_184.mp4,1
Deepfakes/822_244.mp4,1
original/005.mp4,0
FaceSwap/684_717.mp4,1
FaceSwap/192_134.mp4,1
FaceSwap/424_408.mp4,1
DeepFakeDetection/07_13__walking_outside_cafe_disgusted__RVQCPCJF.mp4,1
DeepFakeDetection/05_16__exit_phone_room__B62WCGUN.mp4,1
FaceShifter/358_380.mp4,1
original/671.mp4,0
FaceShifter/552_851.mp4,1
DeepFakeDetection/13_20__podium_speech_happy__C50CSOEX.mp4,1
DeepFakeDetection/04_26__kitchen_pan__MS2MLJP1.mp4,1
Deepfakes/434_438.mp4,1
Deepfakes/135_880.mp4,1
Face2Face/584_823.mp4,1
DeepFakeDetection/24_19__walk_down_hall_angry__QD5K7BP2.mp4,1
FaceSwap/055_147.mp4,1
DeepFakeDetection/07_09__walk_down_hall_angry__N9CWME71.mp4,1
Deepfakes/849_771.mp4,1
FaceShifter/728_673.mp4,1
Deepfakes/988_966.mp4,1
Face2Face/798_778.mp4,1
FaceSwap/508_831.mp4,1
Deepfakes/534_490.mp4,1
DeepFakeDetection/23_19__talking_angry_couch__WHQ1229T.mp4,1
Deepfakes/987_938.mp4,1
FaceSwap/092_098.mp4,1
FaceSwap/694_767.mp4,1
NeuralTextures/257_420.mp4,1
DeepFakeDetection/10_22__kitchen_still__EHARPYBT.mp4,1
Deepfakes/538_493.mp4,1
DeepFakeDetection/05_08__talking_against_wall__PRBCE28Z.mp4,1
Deepfakes/957_959.mp4,1
FaceSwap/570_624.mp4,1
Face2Face/438_434.mp4,1
Face2Face/727_729.mp4,1
FaceShifter/218_239.mp4,1
NeuralTextures/266_252.mp4,1
Deepfakes/349_350.mp4,1
FaceSwap/372_413.mp4,1
original/725.mp4,0
NeuralTextures/349_350.mp4,1
DeepFakeDetection/18_25__outside_talking_pan_laughing__AUC0HY5T.mp4,1
DeepFakeDetection/03_27__walking_and_outside_surprised__KWGI1LSZ.mp4,1
original/660.mp4,0
FaceSwap/872_873.mp4,1
original/462.mp4,0
DeepFakeDetection/07_02__hugging_happy__O4SXNLRL.mp4,1
Face2Face/937_888.mp4,1
FaceSwap/839_864.mp4,1
Face2Face/480_389.mp4,1
DeepFakeDetection/07_03__outside_talking_still_laughing__IFSURI9X.mp4,1
FaceSwap/340_341.mp4,1
original/751.mp4,0
DeepFakeDetection/28_08__kitchen_still__8BC35RFU.mp4,1
Face2Face/236_237.mp4,1
original/657.mp4,0
DeepFakeDetection/01_27__outside_talking_pan_laughing__S2YCUY48.mp4,1
original/743.mp4,0
Face2Face/754_758.mp4,1
NeuralTextures/606_567.mp4,1
NeuralTextures/294_292.mp4,1
DeepFakeDetection/06_26__talking_against_wall__L5BVR5L9.mp4,1
original/288.mp4,0
Face2Face/883_013.mp4,1
NeuralTextures/717_684.mp4,1
original/994.mp4,0
NeuralTextures/432_357.mp4,1
DeepFakeDetection/02_21__kitchen_pan__Z0XHPQAR.mp4,1
Deepfakes/391_406.mp4,1
Face2Face/600_505.mp4,1
DeepFakeDetection/05_17__walking_outside_cafe_disgusted__C4VHXZFY.mp4,1
original/662.mp4,0
FaceShifter/025_067.mp4,1
FaceSwap/248_232.mp4,1
DeepFakeDetection/02_13__podium_speech_happy__2YSYT2N3.mp4,1
DeepFakeDetection/24_22__kitchen_pan__XL557XC6.mp4,1
original/482.mp4,0
FaceSwap/615_687.mp4,1
DeepFakeDetection/13_02__kitchen_pan__CP5HFV3K.mp4,1
original/148.mp4,0
DeepFakeDetection/14_20__hugging_happy__B014BKVO.mp4,1
original/507.mp4,0
Face2Face/374_407.mp4,1
original/433.mp4,0
Face2Face/246_258.mp4,1
original/771.mp4,0
original/487.mp4,0
Face2Face/450_533.mp4,1
Face2Face/329_327.mp4,1
NeuralTextures/868_949.mp4,1
Face2Face/146_256.mp4,1
NeuralTextures/456_435.mp4,1
NeuralTextures/843_859.mp4,1
original/171.mp4,0
DeepFakeDetection/18_03__kitchen_still__22UBC0BS.mp4,1
DeepFakeDetection/19_24__outside_talking_pan_laughing__OF8LF68K.mp4,1
original/654.mp4,0
original/593.mp4,0
NeuralTextures/251_375.mp4,1
NeuralTextures/410_411.mp4,1
NeuralTextures/425_485.mp4,1
Deepfakes/424_408.mp4,1
Deepfakes/216_164.mp4,1
NeuralTextures/337_522.mp4,1
Deepfakes/924_917.mp4,1
FaceShifter/774_735.mp4,1
FaceSwap/657_644.mp4,1
DeepFakeDetection/07_14__walking_down_street_outside_angry__VOX29AK0.mp4,1
FaceShifter/768_793.mp4,1
Deepfakes/427_637.mp4,1
FaceShifter/903_792.mp4,1
original/067.mp4,0
FaceShifter/904_046.mp4,1
NeuralTextures/657_644.mp4,1
original/747.mp4,0
Deepfakes/105_180.mp4,1
NeuralTextures/143_140.mp4,1
FaceSwap/287_426.mp4,1
original/999.mp4,0
FaceShifter/492_325.mp4,1
DeepFakeDetection/18_26__outside_talking_still_laughing__UMEX6HWU.mp4,1
NeuralTextures/121_093.mp4,1
Face2Face/765_867.mp4,1
NeuralTextures/488_399.mp4,1
FaceSwap/240_290.mp4,1
Face2Face/451_449.mp4,1
original/006.mp4,0
DeepFakeDetection/07_25__walk_down_hall_angry__PAE9HCA8.mp4,1
FaceShifter/931_936.mp4,1
NeuralTextures/933_925.mp4,1
Face2Face/176_190.mp4,1
FaceShifter/580_524.mp4,1
original/970.mp4,0
original/054.mp4,0
FaceShifter/227_169.mp4,1
Face2Face/787_782.mp4,1
FaceSwap/758_754.mp4,1
original/827.mp4,0
Deepfakes/676_776.mp4,1
DeepFakeDetection/09_03__kitchen_pan__8DTEGQ54.mp4,1
original/358.mp4,0
FaceShifter/554_572.mp4,1
NeuralTextures/457_398.mp4,1
Deepfakes/626_562.mp4,1
FaceSwap/577_593.mp4,1
FaceShifter/123_119.mp4,1
FaceShifter/407_374.mp4,1
DeepFakeDetection/24_19__walking_outside_cafe_disgusted__GNHYZ84G.mp4,1
FaceSwap/075_977.mp4,1
FaceShifter/858_861.mp4,1
FaceShifter/826_833.mp4,1
Face2Face/218_239.mp4,1
NeuralTextures/485_425.mp4,1
Face2Face/121_093.mp4,1
NeuralTextures/829_808.mp4,1
FaceShifter/318_334.mp4,1
DeepFakeDetection/02_13__secret_conversation__PLNVLO74.mp4,1
FaceShifter/885_802.mp4,1
Deepfakes/877_886.mp4,1
Face2Face/801_855.mp4,1
NeuralTextures/521_517.mp4,1
Face2Face/640_638.mp4,1
original/367.mp4,0
Face2Face/880_135.mp4,1
original/230.mp4,0
DeepFakeDetection/13_20__kitchen_still__NJEO6L5O.mp4,1
FaceSwap/081_087.mp4,1
Face2Face/525_509.mp4,1
FaceSwap/407_374.mp4,1
FaceShifter/353_383.mp4,1
FaceShifter/807_273.mp4,1
Deepfakes/270_297.mp4,1
NeuralTextures/558_583.mp4,1
original/995.mp4,0
Face2Face/895_915.mp4,1
NeuralTextures/683_607.mp4,1
NeuralTextures/783_916.mp4,1
DeepFakeDetection/15_21__kitchen_pan__87WSBJP3.mp4,1
original/020.mp4,0
FaceShifter/630_623.mp4,1
FaceSwap/054_071.mp4,1
NeuralTextures/761_766.mp4,1
FaceShifter/077_100.mp4,1
FaceSwap/152_149.mp4,1
Deepfakes/413_372.mp4,1
Face2Face/201_203.mp4,1
Face2Face/001_870.mp4,1
NeuralTextures/427_637.mp4,1
DeepFakeDetection/24_19__walking_down_street_outside_angry__GNHYZ84G.mp4,1
Face2Face/358_380.mp4,1
Face2Face/006_002.mp4,1
FaceShifter/606_567.mp4,1
FaceSwap/842_714.mp4,1
DeepFakeDetection/09_13__outside_talking_pan_laughing__LPT427RY.mp4,1
Deepfakes/162_330.mp4,1
NeuralTextures/993_989.mp4,1
FaceShifter/089_065.mp4,1
original/179.mp4,0
NeuralTextures/583_558.mp4,1
FaceSwap/085_124.mp4,1
original/903.mp4,0
Deepfakes/890_837.mp4,1
DeepFakeDetection/15_03__exit_phone_room__GZNLO4X9.mp4,1
Face2Face/319_352.mp4,1
FaceShifter/532_544.mp4,1
Deepfakes/691_732.mp4,1
DeepFakeDetection/24_19__outside_talking_still_laughing__RKQTC50P.mp4,1
FaceSwap/734_699.mp4,1
original/911.mp4,0
Face2Face/380_358.mp4,1
Face2Face/378_368.mp4,1
FaceSwap/928_160.mp4,1
original/043.mp4,0
FaceShifter/558_583.mp4,1
Deepfakes/116_091.mp4,1
Deepfakes/541_523.mp4,1
FaceShifter/792_903.mp4,1
NeuralTextures/380_358.mp4,1
original/436.mp4,0
FaceSwap/594_530.mp4,1
original/021.mp4,0
NeuralTextures/587_535.mp4,1
FaceShifter/258_246.mp4,1
NeuralTextures/322_315.mp4,1
FaceSwap/552_851.mp4,1
Face2Face/500_592.mp4,1
original/180.mp4,0
FaceSwap/245_157.mp4,1
original/199.mp4,0
original/207.mp4,0
original/888.mp4,0
FaceShifter/317_359.mp4,1
NeuralTextures/265_475.mp4,1
original/165.mp4,0
original/669.mp4,0
FaceSwap/986_994.mp4,1
FaceSwap/105_180.mp4,1
NeuralTextures/196_310.mp4,1
original/901.mp4,0
original/711.mp4,0
Face2Face/052_108.mp4,1
Deepfakes/776_676.mp4,1
FaceShifter/455_471.mp4,1
FaceSwap/275_887.mp4,1
Face2Face/536_540.mp4,1
NeuralTextures/021_312.mp4,1
FaceSwap/750_743.mp4,1
Deepfakes/592_500.mp4,1
Deepfakes/723_704.mp4,1
NeuralTextures/474_281.mp4,1
Face2Face/611_760.mp4,1
original/605.mp4,0
DeepFakeDetection/13_14__hugging_happy__KMQ3AW6A.mp4,1
original/693.mp4,0
Face2Face/910_911.mp4,1
Deepfakes/006_002.mp4,1
original/029.mp4,0
Face2Face/503_756.mp4,1
FaceSwap/639_841.mp4,1
Face2Face/314_347.mp4,1
Face2Face/554_572.mp4,1
Deepfakes/417_496.mp4,1
FaceShifter/096_101.mp4,1
DeepFakeDetection/01_15__exit_phone_room__02HILKYO.mp4,1
Face2Face/409_382.mp4,1
Deepfakes/113_983.mp4,1
FaceSwap/148_133.mp4,1
Deepfakes/552_851.mp4,1
NeuralTextures/978_975.mp4,1
NeuralTextures/224_197.mp4,1
NeuralTextures/513_305.mp4,1
DeepFakeDetection/12_15__hugging_happy__N0SRODQD.mp4,1
original/796.mp4,0
Face2Face/655_444.mp4,1
FaceShifter/875_979.mp4,1
FaceSwap/740_796.mp4,1
FaceSwap/077_100.mp4,1
Deepfakes/127_129.mp4,1
FaceSwap/420_257.mp4,1
NeuralTextures/189_200.mp4,1
FaceSwap/122_144.mp4,1
Face2Face/518_131.mp4,1
original/727.mp4,0
Deepfakes/102_114.mp4,1
NeuralTextures/107_109.mp4,1
FaceSwap/741_731.mp4,1
FaceSwap/220_219.mp4,1
NeuralTextures/184_205.mp4,1
NeuralTextures/711_681.mp4,1
DeepFakeDetection/04_07__outside_talking_still_laughing__QKCCFKBT.mp4,1
DeepFakeDetection/15_20__outside_talking_pan_laughing__99NHTFBM.mp4,1
DeepFakeDetection/17_16__walk_down_hall_angry__P141P1QH.mp4,1
original/553.mp4,0
FaceShifter/116_091.mp4,1
FaceShifter/370_483.mp4,1
Face2Face/776_676.mp4,1
NeuralTextures/737_719.mp4,1
NeuralTextures/913_893.mp4,1
original/565.mp4,0
DeepFakeDetection/07_27__walking_down_street_outside_angry__3RH5PR6S.mp4,1
Face2Face/207_908.mp4,1
original/854.mp4,0
NeuralTextures/036_035.mp4,1
Face2Face/670_661.mp4,1
DeepFakeDetection/27_13__outside_talking_pan_laughing__A1OSUJE9.mp4,1
DeepFakeDetection/13_12__outside_talking_still_laughing__2TM4IFSF.mp4,1
Face2Face/420_257.mp4,1
Face2Face/602_397.mp4,1
DeepFakeDetection/20_01__outside_talking_still_laughing__FW94AIMJ.mp4,1
FaceShifter/414_385.mp4,1
Face2Face/059_050.mp4,1
Face2Face/803_017.mp4,1
Face2Face/566_617.mp4,1
original/578.mp4,0
DeepFakeDetection/01_20__outside_talking_still_laughing__FW94AIMJ.mp4,1
DeepFakeDetection/18_11__secret_conversation__JJ1YREUN.mp4,1
original/799.mp4,0
FaceSwap/421_423.mp4,1
Deepfakes/444_655.mp4,1
FaceShifter/316_369.mp4,1
Face2Face/792_903.mp4,1
NeuralTextures/440_364.mp4,1
original/822.mp4,0
Deepfakes/705_707.mp4,1
FaceShifter/305_513.mp4,1
NeuralTextures/283_313.mp4,1
FaceSwap/574_547.mp4,1
FaceSwap/722_458.mp4,1
NeuralTextures/910_911.mp4,1
DeepFakeDetection/03_01__meeting_serious__JZUXXFRB.mp4,1
Face2Face/277_335.mp4,1
Face2Face/905_860.mp4,1
Deepfakes/401_395.mp4,1
DeepFakeDetection/20_13__hugging_happy__C50CSOEX.mp4,1
Face2Face/456_435.mp4,1
DeepFakeDetection/03_20__walk_down_hall_angry__61SVZ2J7.mp4,1
DeepFakeDetection/14_15__talking_angry_couch__RF38N10R.mp4,1
DeepFakeDetection/25_06__outside_talking_still_laughing__MI9BDQ7M.mp4,1
NeuralTextures/242_182.mp4,1
FaceSwap/041_063.mp4,1
FaceShifter/402_453.mp4,1
FaceShifter/751_752.mp4,1
DeepFakeDetection/18_14__talking_against_wall__0YRBHIKG.mp4,1
FaceSwap/015_919.mp4,1
Face2Face/915_895.mp4,1
FaceSwap/851_552.mp4,1
Deepfakes/815_730.mp4,1
FaceShifter/519_515.mp4,1
FaceShifter/534_490.mp4,1
Face2Face/100_077.mp4,1
original/833.mp4,0
original/937.mp4,0
original/701.mp4,0
Face2Face/101_096.mp4,1
NeuralTextures/929_962.mp4,1
FaceShifter/870_001.mp4,1
Deepfakes/548_632.mp4,1
FaceSwap/087_081.mp4,1
NeuralTextures/451_449.mp4,1
DeepFakeDetection/09_13__outside_talking_pan_laughing__6K90KFOQ.mp4,1
FaceShifter/779_794.mp4,1
NeuralTextures/639_841.mp4,1
FaceSwap/844_797.mp4,1
Face2Face/535_587.mp4,1
original/194.mp4,0
FaceShifter/220_219.mp4,1
FaceSwap/985_981.mp4,1
Face2Face/373_394.mp4,1
Deepfakes/051_332.mp4,1
FaceShifter/074_825.mp4,1
Face2Face/321_288.mp4,1
FaceSwap/466_428.mp4,1
FaceSwap/509_525.mp4,1
Deepfakes/751_752.mp4,1
FaceShifter/409_382.mp4,1
Deepfakes/772_708.mp4,1
Deepfakes/196_310.mp4,1
Deepfakes/878_866.mp4,1
Face2Face/668_664.mp4,1
original/985.mp4,0
Face2Face/016_209.mp4,1
Face2Face/005_010.mp4,1
original/913.mp4,0
Deepfakes/482_465.mp4,1
FaceShifter/237_236.mp4,1
DeepFakeDetection/07_26__walk_down_hall_angry__FGNGC2GT.mp4,1
DeepFakeDetection/18_03__exit_phone_room__22UBC0BS.mp4,1
Face2Face/945_044.mp4,1
FaceShifter/378_368.mp4,1
Deepfakes/123_119.mp4,1
FaceShifter/837_890.mp4,1
Face2Face/788_710.mp4,1
FaceSwap/072_037.mp4,1
FaceShifter/404_429.mp4,1
FaceSwap/620_619.mp4,1
original/566.mp4,0
NeuralTextures/859_843.mp4,1
Deepfakes/259_345.mp4,1
FaceSwap/139_130.mp4,1
NeuralTextures/831_508.mp4,1
original/683.mp4,0
Deepfakes/519_515.mp4,1
Deepfakes/378_368.mp4,1
NeuralTextures/106_198.mp4,1
Deepfakes/023_923.mp4,1
FaceSwap/050_059.mp4,1
Face2Face/918_934.mp4,1
NeuralTextures/165_137.mp4,1
original/128.mp4,0
FaceShifter/290_240.mp4,1
DeepFakeDetection/26_01__secret_conversation__BTVMWLG6.mp4,1
Face2Face/857_909.mp4,1
original/493.mp4,0
Deepfakes/675_608.mp4,1
Deepfakes/746_571.mp4,1
FaceShifter/026_012.mp4,1
FaceSwap/088_060.mp4,1
Deepfakes/736_785.mp4,1
Deepfakes/629_618.mp4,1
original/147.mp4,0
DeepFakeDetection/12_13__walking_and_outside_surprised__DJ7MF331.mp4,1
Deepfakes/808_829.mp4,1
FaceSwap/447_431.mp4,1
FaceShifter/299_145.mp4,1
original/116.mp4,0
FaceSwap/546_621.mp4,1
DeepFakeDetection/06_07__talking_against_wall__NMGYPBXE.mp4,1
FaceSwap/395_401.mp4,1
Face2Face/222_168.mp4,1
NeuralTextures/547_574.mp4,1
FaceSwap/724_725.mp4,1
NeuralTextures/586_223.mp4,1
FaceSwap/307_365.mp4,1
original/594.mp4,0
Deepfakes/948_965.mp4,1
original/227.mp4,0
original/210.mp4,0
original/889.mp4,0
original/405.mp4,0
Deepfakes/995_233.mp4,1
Face2Face/671_677.mp4,1
NeuralTextures/824_419.mp4,1
Face2Face/224_197.mp4,1
Deepfakes/106_198.mp4,1
NeuralTextures/768_793.mp4,1
DeepFakeDetection/21_15__walking_outside_cafe_disgusted__87WSBJP3.mp4,1
original/596.mp4,0
FaceSwap/058_039.mp4,1
NeuralTextures/238_282.mp4,1
NeuralTextures/659_749.mp4,1
Deepfakes/697_581.mp4,1
FaceShifter/513_305.mp4,1
DeepFakeDetection/03_07__walking_outside_cafe_disgusted__CDSNLDQ8.mp4,1
Deepfakes/642_635.mp4,1
NeuralTextures/382_409.mp4,1
FaceSwap/020_344.mp4,1
original/202.mp4,0
Deepfakes/180_105.mp4,1
FaceSwap/386_154.mp4,1
DeepFakeDetection/25_12__secret_conversation__MA71PDNV.mp4,1
Face2Face/987_938.mp4,1
NeuralTextures/035_036.mp4,1
Face2Face/437_360.mp4,1
FaceShifter/535_587.mp4,1
FaceShifter/989_993.mp4,1
DeepFakeDetection/21_15__walking_down_indoor_hall_disgust__87WSBJP3.mp4,1
Deepfakes/111_094.mp4,1
FaceSwap/370_483.mp4,1
Face2Face/341_340.mp4,1
FaceShifter/167_166.mp4,1
NeuralTextures/156_243.mp4,1
FaceSwap/753_789.mp4,1
NeuralTextures/406_391.mp4,1
FaceShifter/065_089.mp4,1
Deepfakes/264_271.mp4,1
DeepFakeDetection/28_08__exit_phone_room__5DCAESDA.mp4,1
Deepfakes/464_463.mp4,1
Deepfakes/739_865.mp4,1
